DEF;02894564;ebp
DEF;02894565;ebp
DEF;02894566;ebp
DEF;02894899;escaux
DEF;028948990;escaux
DEF;028949296;unife
DEF;02894930;ecf
DEF;02894931;ecf
DEF;02894932;ecf
DEF;02894953;arag
DEF;02894954;escaux
DEF;02962290;combell
DEF;02962291;combell
DEF;03205952;linq
DEF;03205953;linq
DEF;03210687;avalon
DEF;032131578;sobelnord
DEF;032131588;avalon
DEF;03213540;linq
DEF;03213541;linq
DEF;03213542;linq
DEF;03213543;linq
DEF;032162990;kvg
DEF;032185100;linq
DEF;032252434;linq
DEF;032302270;kinkajoe
DEF;032308810;kinkajoe
DEF;032310431;sobelnord
DEF;032310687;sobelnord
DEF;032312475;sobelnord
DEF;032312475;avalon
DEF;032312747;sobelnord
DEF;032313465;sobelnord
DEF;032313739;sobelnord
DEF;032315313;sobelnord
DEF;032329683;avalon
DEF;032329683;sobelnord
DEF;032337618;linq
DEF;032337838;linq
DEF;032350084;kompas
DEF;032351283;kompas
DEF;032359792;kompas
DEF;032379138;linq
DEF;032388309;linq
DEF;032395820;linq
DEF;032397876;linq
DEF;03242093;linq
DEF;03242094;linq
DEF;03242849;linq
DEF;03242895;linq
DEF;03242972;linq
DEF;032482851;linq
DEF;03259088;kvg
DEF;03260096;linq
DEF;03260906;edge
DEF;03260910;linq
DEF;03270353;kompas
DEF;032721798;kompas
DEF;03287240;linq
DEF;03287241;linq
DEF;03287242;linq
DEF;03287243;linq
DEF;03303005;devizio
DEF;03303025;kinkajoe
DEF;033030346;selectum
DEF;03303055;devizio
DEF;03303144;kompas
DEF;03303217;adhersis
DEF;03303217;adhersis
DEF;03303217;adhersis
DEF;03303217;adhersis
DEF;03303217;adhersis
DEF;03303300;selectum
DEF;03303300;selectum
DEF;033033037;idecom
DEF;033033038;idecom
DEF;033033039;idecom
DEF;03303607;idecom
DEF;033040300;sobelnord
DEF;03304030;avalon
DEF;03304031;avalon
DEF;033040600;escaux
DEF;03304060;allten
DEF;03304993;opdr
DEF;03401002;sobelnord
DEF;034010030;junge
DEF;034010031;sobelnord
DEF;034010032;junge
DEF;034010033;junge
DEF;034010034;junge
DEF;034010035;junge
DEF;034010036;sobelnord
DEF;034010037;sobelnord
DEF;034010038;junge
DEF;034010039;junge
DEF;03410130;artilat
DEF;03410131;artilat
DEF;03410132;artilat
DEF;034817932;artilat
DEF;036095716;linq
DEF;036095718;linq
DEF;036095723;linq
DEF;036095724;linq
DEF;036095725;linq
DEF;036095726;linq
DEF;036095727;linq
DEF;036095728;linq
DEF;036095729;linq
DEF;036095730;linq
DEF;036095731;linq
DEF;036095732;linq
DEF;036095733;linq
DEF;036095734;linq
DEF;036095735;linq
DEF;036095736;linq
DEF;03620267;linq
DEF;03633878;ausy
DEF;036661307;linq
DEF;036772531;ausy
DEF;038253848;desclean
DEF;038281710;desclean
DEF;038302240;desclean
DEF;03830716;desclean
DEF;038874396;etilux
DEF;042221339;bpc
DEF;042221339;bpc
DEF;042224415;bpc
DEF;042224415;bpc
DEF;042235445;broze
DEF;042242025;etilux
DEF;042242041;etilux
DEF;042242043;etilux
DEF;042242056;etilux
DEF;042242103;etilux
DEF;042242112;etilux
DEF;042242113;etilux
DEF;042242998;etilux
DEF;042244526;etilux
DEF;0422499;etilux
DEF;04225582;multicom
DEF;042258;multicom
DEF;0422580;multicom
DEF;0422581;multicom
DEF;042261106;etilux
DEF;042262922;etilux
DEF;04229225;ifapme
DEF;04229226;ifapme
DEF;04229227;ifapme
DEF;042293311;ifapme
DEF;042293741;ifapme
DEF;04229707;ifapme
DEF;04229896;ifapme
DEF;042370047;broze
DEF;042390239;broze
DEF;042390339;broze
DEF;042460653;broze
DEF;042474183;broze
DEF;042474222;broze
DEF;042474223;broze
DEF;042474237;broze
DEF;04247911;broze
DEF;042483448;elitis
DEF;042505150;reforme
DEF;042505399;reforme
DEF;04250945;reforme
DEF;04250946;reforme
DEF;04250947;reforme
DEF;04250948;reforme
DEF;04250949;reforme
DEF;042524042;elitis
DEF;042524043;elitis
DEF;042540676;ifapme
DEF;042541054;elitis
DEF;042643663;elitis
DEF;042645320;elitis
DEF;042645978;elitis
DEF;042750940;broze
DEF;042759132;broze
DEF;042890393;broze
DEF;04290010;bpc
DEF;04290011;bpc
DEF;04290012;bpc
DEF;04290017;broze
DEF;04290018;broze
DEF;04290047;ipm
DEF;04290048;ipm
DEF;04290049;ipm
DEF;04290050;ipm
DEF;04290051;ipm
DEF;04290150;reforme
DEF;04290151;reforme
DEF;04290152;reforme
DEF;04290165;elitis
DEF;0429017;broze
DEF;0429018;broze
DEF;04290309;allten
DEF;043402030;aigpol
DEF;043402031;aigpol
DEF;043402032;aigpol
DEF;043410228;reforme
DEF;043410536;reforme
DEF;043411490;elitis
DEF;043412807;reforme
DEF;043413588;elitis
DEF;043420060;reforme
DEF;043420859;elitis
DEF;043420943;elitis
DEF;043435357;reforme
DEF;043444841;broze
DEF;043444842;broze
DEF;0434939;reforme
DEF;04364281;broze
DEF;04374934;cpasvise
DEF;04374935;cpasvise
DEF;04374936;cpasvise
DEF;043774467;broze
DEF;043775142;broze
DEF;043775142;broze
DEF;043850385;broze
DEF;043850485;broze
DEF;0442540676;ifapme
DEF;051205854;debrabande
DEF;051224548;debaille
DEF;051229153;linq
DEF;051229618;debaille
DEF;051241065;linq
DEF;051241342;debrabande
DEF;051242791;debrabande
DEF;051244920;debaille
DEF;051253780;linq
DEF;05126177;debaille
DEF;05126400;debrabande
DEF;05126515;linq
DEF;05126516;linq
DEF;05126518;linq
DEF;05126881;belcroom
DEF;051790005;linq
DEF;051790024;belcroom
DEF;051790025;belcroom
DEF;051790030;debaille
DEF;051790031;debaille
DEF;051944920;debaille
DEF;05548040;jtl
DEF;05548041;jtl
DEF;05548042;jtl
DEF;05548043;jtl
DEF;05589544;jtl
DEF;05589545;jtl
DEF;05589546;jtl
DEF;05589547;jtl
DEF;061222465;ifapme
DEF;061233031;broze
DEF;061233086;broze
DEF;06123950;ifapme
DEF;06139005;bpc
DEF;06139006;bpc
DEF;061502617;broze
DEF;061513895;broze
DEF;06321312;ifapme
DEF;063224824;ifapme
DEF;063225765;ifapme
DEF;063413910;ifapme
DEF;064334887;broze
DEF;06449019;ifapme
DEF;065311190;ifapme
DEF;065311190;ifapme
DEF;065324130;aigpol
DEF;065324131;aigpol
DEF;065324132;aigpol
DEF;065336886;ifapme
DEF;065340131;broze
DEF;065348911;ifapme
DEF;06535600;ifapme
DEF;06535601;ifapme
DEF;06535603;ifapme
DEF;06535776;ifapme
DEF;06539884;ifapme
DEF;06539887;ifapme
DEF;06547090;ifapme
DEF;065842860;ifapme
DEF;06747504;ifapme
DEF;06747570;lambda-x
DEF;06747571;lambda-x
DEF;06747572;lambda-x
DEF;06747573;lambda-x
DEF;06747574;lambda-x
DEF;067552791;lambda-x
DEF;06779408;lambda-x
DEF;06779409;lambda-x
DEF;069226185;ifapme
DEF;06945224;ifapme
DEF;06949500;ipm
DEF;069495010;ipm
DEF;0712321;ifapme
DEF;0712322;ifapme
DEF;07127020;ifapme
DEF;07127287;ifapme
DEF;071314617;ifapme
DEF;071368160;broze
DEF;071488120;broze
DEF;071488279;broze
DEF;07149000;ipm
DEF;071490082;ifapme
DEF;07149040;bpc
DEF;07149041;bpc
DEF;07149042;bpc
DEF;07149300;allten
DEF;071593424;etilux
DEF;078790002;unamichcn
DEF;0791740;crr
DEF;0791741;crr
DEF;0791742;crr
DEF;0791743;crr
DEF;0791744;crr
DEF;080050052;unamichcn
DEF;080050300;mapfre
DEF;080050301;mapfre
DEF;080050302;mapfre
DEF;080050303;mapfre
DEF;080050304;mapfre
DEF;080050305;mapfre
DEF;080050306;mapfre
DEF;080050307;mapfre
DEF;080050308;mapfre
DEF;080050605;unamichcn
DEF;080093138;mapfre
DEF;081223295;its
DEF;081249290;ifapme
DEF;081249291;ifapme
DEF;081249292;ifapme
DEF;081249293;ifapme
DEF;081249294;ifapme
DEF;081249295;ifapme
DEF;081249296;ifapme
DEF;081249297;ifapme
DEF;081249298;ifapme
DEF;081249299;ifapme
DEF;081253014;broze
DEF;081261913;broze
DEF;08139003;bpc
DEF;08139034;materne
DEF;08139035;materne
DEF;08139036;materne
DEF;08139037;materne
DEF;08139038;materne
DEF;081390361;materne
DEF;081390363;materne
DEF;081390368;materne
DEF;081390372;materne
DEF;081390374;materne
DEF;08139044;materne
DEF;08139045;materne
DEF;08139046;materne
DEF;08139047;materne
DEF;08139048;materne
DEF;08139303;allten
DEF;08139495;materne
DEF;08139496;materne
DEF;08139497;materne
DEF;08139498;materne
DEF;08139499;materne
DEF;081401181;broze
DEF;08144722;materne
DEF;08144745;materne
DEF;08144746;materne
DEF;08144747;materne
DEF;08144748;materne
DEF;08144749;materne
DEF;08144745;materne
DEF;08144746;materne
DEF;08144747;materne
DEF;08144748;materne
DEF;08144749;materne
DEF;081447774;materne
DEF;08171606;ifapme
DEF;08171961;ifapme
DEF;081743620;ifapme
DEF;08221382;ifapme
DEF;08221474;ifapme
DEF;082679486;ifapme
DEF;084311331;civadis
DEF;084312902;civadis
DEF;084313004;civadis
DEF;084313032;civadis
DEF;084315539;civadis
DEF;084322640;civadis
DEF;084411494;civadis
DEF;084456053;civadis
DEF;084467124;civadis
DEF;08524146;ifapme
DEF;08732404;ifapme
DEF;08732407;ifapme
DEF;087660396;broze
DEF;09218790;combell
DEF;09218797;combell
DEF;092240255;gdewilde
DEF;092241376;gdewilde
DEF;092252871;gdewilde
DEF;092256120;gdewilde
DEF;092332000;idecom
DEF;092332672;idecom
DEF;092333017;idecom
DEF;092337821;etilux
DEF;092339459;idecom
DEF;0924401;menhirnv
DEF;09269145;gdewilde
DEF;092692660;aigpol
DEF;092692661;aigpol
DEF;092692662;aigpol
DEF;09292100;linq
DEF;09292101;linq
DEF;092960050;gdewilde
DEF;09296020;gdewilde
DEF;09296021;gdewilde
DEF;09296029;combell
DEF;09296091;combell
DEF;09296099;idecom
DEF;0929620;idecom
DEF;09296254;idecom
DEF;09296290;combell
DEF;09296291;combell
DEF;09296790;combell
